Pincode,Area,City,Address,Landmark,Latitude,Longitude,Category,Rating,Name
560037.0,"Kundanhalli Gate, Marathahalli",Bengaluru,"Serva no 47-2 17 th cross Green Garden layout Munnekolla, Sai Baba Temple Rd","Kundanhalli Gate, Marathahalli",12.9510126,77.7147955,Restaurant,4.7,Peppy Punjabis
560037.0,"Aswath Nagar, Marathahalli",Bengaluru,"Shop no #2 41 2nd cross, post","Aswath Nagar, Marathahalli",12.9579335,77.7016342,Restaurant,4.7,Neway cafe
560037.0,"Lakshminarayana Pura, Marathahalli",Bengaluru,"1st Floor, OYO Building, Spice Garden Rd, near Dominos","Lakshminarayana Pura, Marathahalli",12.9584181,77.7093692,Restaurant,2.9,Behrouz Biryani Marathahalli
560037.0,"Anand Nagar, Aswath Nagar, Marathahalli",Bengaluru,"XP52+VW8, 1st Main Rd","Anand Nagar, Aswath Nagar, Marathahalli",12.959661,77.702339,Restaurant,3.5,Punchakara Restaurant
560037.0,"Marathahalli Village, Marathahalli",Bengaluru,"93/5A, Shop No 02, Out Of Ring Road, Near-Innovative Multiplex, Marathahalli","Marathahalli Village, Marathahalli",12.9547226,77.7002907,Restaurant,3.7,Spicy Kabab
560037.0,"Subbaiah Reddy Colony, Chandra Layout, Marathahalli",Bengaluru,XP42+QF6,"Subbaiah Reddy Colony, Chandra Layout, Marathahalli",12.956924,77.701127,Restaurant,4.2,The big barbeque
560037.0,"Aswath Nagar, Marathahalli",Bengaluru,"373#, 2main, 2nd Cross Rd","Aswath Nagar, Marathahalli",12.957467,77.703438,Restaurant,4.8,Littified
560037.0,"R.J.Gardens, Manjunatha Layout, Marathahalli Village, Marathahalli",Bengaluru,1st Cross Rd,"R.J.Gardens, Manjunatha Layout, Marathahalli Village, Marathahalli",12.9625451,77.701363,Restaurant,4.2,Food king
560037.0,"Aswath Nagar, Marathahalli",Bengaluru,"110, 5th Cross Rd","Aswath Nagar, Marathahalli",12.9586817,77.7027178,Restaurant,3.5,Damodar Seth - Bengali cuisine
560037.0,"Marathahalli Village, Marathahalli",Bengaluru,"Nagarathnamma, 38/232, Chowdeshwari Temple Rd, opp. to Yellamma temple","Marathahalli Village, Marathahalli",12.9537695,77.6935153,Restaurant,3.9,Five Star C T Road Marathahalli
560048.0,"Doddanekkundi, Mahadevapura",Bengaluru,"Opposite EMC2 Corporation, From Marathalli to K R Puram, 62/02, Outer Ring Rd","Doddanekkundi, Mahadevapura",12.9820111,77.6927332,Restaurant,3.9,Gilly's Resto-Bar Marathalli East ORR
560037.0,"Marathahalli Village, Marathahalli",Bengaluru,WMXX+9GH,"Marathahalli Village, Marathahalli",12.9484394,77.6988658,Restaurant,3.3,Udupi Park hotel
560037.0,"Kasavanahalli Village, Marathahalli",Bengaluru,"88, Marathahalli - Sarjapur Outer Ring Rd, beside Lenskart","Kasavanahalli Village, Marathahalli",12.9483702,77.69951,Restaurant,4.3,Red Bucket Biryani | Marathahalli
560037.0,"Manjunatha Layout, Marathahalli Village, Marathahalli",Bengaluru,#no 59; 2 nd cross manjunath layout Munnikola marathalli banglore 37,"Manjunatha Layout, Marathahalli Village, Marathahalli",12.9509353,77.6940382,Restaurant,4.4,THE FOOD VILLAGE
560037.0,"CKB Layout, Chandra Layout, Marathahalli",Bengaluru,"Ram Arcade, No.90/1 B, Outer Ring Road Munnekolalu village, opp. to Innovative multiplex","CKB Layout, Chandra Layout, Marathahalli",12.9516838,77.7000345,Restaurant,3.8,The Biryani Adda
560037.0,"CKB Layout, Kasavanahalli Village, Marathahalli",Bengaluru,XP23+99P,"CKB Layout, Kasavanahalli Village, Marathahalli",12.9508077,77.7034735,Restaurant,4.3,Spicy Land Restaurant & Fast Food
560037.0,"Aswath Nagar, Marathahalli",Bengaluru,"Ground Floor, 101, Shop No, 2, 5th Cross Rd","Aswath Nagar, Marathahalli",12.9587609,77.7017381,Hotel,5.0,Biryani Pub
560037.0,"Subbaiah Reddy Colony, Aswath Nagar, Marathahalli",Bengaluru,"97/2, Oppo.Kalyan Jewellers, TNB Layout, adjacent to Allensolly","Subbaiah Reddy Colony, Aswath Nagar, Marathahalli",12.957332,77.6995946,Restaurant,4.1,Nellore Ruchulu
560037.0,"Kasavanahalli Village, Marathahalli",Bengaluru,"2 nd floor, Venkatari plaza, 88, Outer Ring Rd, above tanishq jewellery","Kasavanahalli Village, Marathahalli",12.9480068,77.6994491,Restaurant,4.0,Gismat arabic jail mandi restaurant
560037.0,Balagere,Bengaluru,"WPRF+QM3, Balagere Rd, Devasthanagalu, Balagere, Bengaluru, Karnataka 560087, Marathahalli, near Mourya layout",Balagere,12.9417243,77.7239113,Restaurant,3.8,Oziano
560037.0,"Marathahalli Village, Marathahalli",Bengaluru,"862/B,VTR PLAZA,2nd floor,4th main road, Tulsi Theater Rd","Marathahalli Village, Marathahalli",12.9548891,77.6979719,Clinic,4.7,PRIME FITNESS CLUB(The Largest GYM In Marathahalli)
560037.0,"CKB Layout, Chandra Layout, Marathahalli",Bengaluru,"Outer Ring Rd 90/2, Fourth Floor, Sri Balaji Suprabatha Complex","CKB Layout, Chandra Layout, Marathahalli",12.9510658,77.6999835,Clinic,4.5,"GymX, Fitness Redefined - Available at cult.fit - Gyms in Marathahalli, Bangalore"
560037.0,"Kasavanahalli Village, Marathahalli",Bengaluru,"2nd Floor, Raja Ikon, Cult Marathalli ORR, Marathahalli - Sarjapur Outer Ring Rd","Kasavanahalli Village, Marathahalli",12.9491926,77.6996533,Clinic,4.6,"Cult Marathahalli ORR - Gyms In Marathahalli, Bangalore"
560037.0,"Spice Garden Layout, Lakshminarayana Pura, Marathahalli",Bengaluru,above Village Hypermarket,"Spice Garden Layout, Lakshminarayana Pura, Marathahalli",12.9568061,77.7087897,Clinic,4.4,Cult Gym Marathahalli
560037.0,"Silver Springs Layout, Marathahalli",Bengaluru,"No.1&2, 1st Floor, Saroj Square Silver Spring Road, Munnekollal","Silver Springs Layout, Marathahalli",12.9557936,77.7115754,Clinic,4.0,Fusion Fitness Marathahalli
560037.0,"7th Cross, Marathahalli Village, Marathahalli",Bengaluru,"Tulsi Theater Rd, behind Tulasi Theatre","7th Cross, Marathahalli Village, Marathahalli",12.9556914,77.6980019,Clinic,4.8,Body Artz
560037.0,"Rajasree Layout, Gandhi Nagar, Marathahalli",Bengaluru,XP43+MV3,"Rajasree Layout, Gandhi Nagar, Marathahalli",12.9566294,77.7046823,Clinic,2.0,Soul Fitness
560037.0,"Anand Nagar, Aswath Nagar, Marathahalli",Bengaluru,"1st Main Road , Near Kalamandir, at Born Babies building (Chirag Towers), 2nd Floor., Aswath Nagar, Marathahalli","Anand Nagar, Aswath Nagar, Marathahalli",12.960043,77.7016023,Clinic,4.7,VeShape Women's Fitness Center
560037.0,"Kaveri Layout, Marathahalli Village, Marathahalli",Bengaluru,"Cluster_marathahalli 4 Nandi Ghosha Hotel, 90/5, Tulsi Theater Rd","Kaveri Layout, Marathahalli Village, Marathahalli",12.9515402,77.6980081,Clinic,4.0,Fitness Goal
560037.0,"Anand Nagar, Ashwath Nagar, Marathahalli",Bengaluru,"1st floor, Ramanjaneya complex, 8th Cross Rd, opp. Anjaneya temple, near Kalamandir","Anand Nagar, Ashwath Nagar, Marathahalli",12.959315,77.701779,Clinic,4.6,Fit Life gym
560037.0,"Sri Balaji Layout, Chandra Layout, Marathahalli",Bengaluru,"90/3, Outer Ring Rd, above Cream Stone","Sri Balaji Layout, Chandra Layout, Marathahalli",12.9504706,77.6998438,Clinic,4.8,AD Fitness
560037.0,"Anand Nagar, Aswath Nagar, Marathahalli",Bengaluru,"B .V Complex, No:19, Outer Ring Rd","Anand Nagar, Aswath Nagar, Marathahalli",12.9604902,77.7010529,Clinic,4.8,Day To Day Fitness
560037.0,"Lakshminarayana Pura, Marathahalli",Bengaluru,"XP45+HWC, Varthur Rd","Lakshminarayana Pura, Marathahalli",12.9564388,77.7097683,Clinic,4.3,Answer is Fitness
560037.0,"Laxminarayana Layout, Thubarahalli, Marathahalli",Bengaluru,"Lakshmi Narayana Temple Road , 1st main munnekolala, post","Laxminarayana Layout, Thubarahalli, Marathahalli",12.9465196,77.7098588,Clinic,4.3,JOHN GYM
560037.0,"Marathahalli Village, Marathahalli",Bengaluru,"1st & 2nd floor, New Chandra Reddy building CT street, Marathahalli Market Marthahalli, opp. to Chowdeshwari Temple Road","Marathahalli Village, Marathahalli",12.955504,77.6939072,Clinic,4.5,Bodyline (The Fitness Planet)
